web-scraper-order,web-scraper-start-url,main,main-href,text
"1586557655-8925","https://www.azzaman.com/category/news/page/21","تراجع التيار الكهربائي في كربلاء بسبب نقص الوقود","https://www.azzaman.com/%d8%aa%d8%b1%d8%a7%d8%ac%d8%b9-%d8%a7%d9%84%d8%aa%d9%8a%d8%a7%d8%b1-%d8%a7%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a-%d9%81%d9%8a-%d9%83%d8%b1%d8%a8%d9%84%d8%a7%d8%a1-%d8%a8%d8%b3%d8%a8%d8%a8/","مبينا ان (هذه المحطات واقعة على الشريط الحدودي مع ايران حيث تشمل محافظات عدة ومنها ديالى وبغداد وواسط وميسان حيث تتراوح سعاتها بين الف الى 1600 ميكاواط ومحطة الزبيدية بسعة 2500 ميكاواط). مضيفا ان (من الاسباب الاخرى لتراجع توليد الطاقة الكهربائية يعود الى غلق بعض المحطات الكهربائية في البلاد من قبل المتظاهرين). من جهة اخرى اكد محافظ كربلاء نصيف الخطابي ان القطاع الزراعي في المحافظة قد شهد نهضة كبيرة بعد الدعم الحكومي لهذا الرافد الاقتصادي الذي يعد واحدا من اهم الروافد الاقتصادية التي توفر الامن الغذائي للبلاد. مشيدا (بجهود مديرية الزراعة في كربلاء وجهودها الطموحة في مجال الانتاج الزراعي والثروة الحيوانية نتيجة الدعم المستمر). مضيفا ان (كربلاء شهدت توسعا في المساحات الزراعية وخاصة في مجال زراعة الحنطة والشعير حيث كانت المساحات المزروعة بالحنطة لا تتعدى الـ 3 الاف دونم قبل عام 2003 ولكن عام 2020 وصلت الى 90 الف دونم بسبب استخدام التقنيات الحديثة في الزراعة والري بالاضافة الى التوسع في زراعة مختلف الخضراوات والفواكه). فضلا عن الدعم الحكومي وخاصة في المناطق الصحراوية التي تعتمد على المياه الجوفية والابار الارتوازية وكذلك زيادة عدد الحقول المنتجة للبيض وفروج اللحم ما ادى الى تحقيق الاكتفاء الذاتي). موضحا انه (تم توجيه مديرية زراعة كربلاء برفع الخطة السنوية ومتابعة العقود والغاء غير المستغلة كما ان الخطة الزراعية في المحافظة تتضمن اطلاق اكثر عدد ممكن من المشاريع الزراعية من اجل الوصول للاكتفاء الذاتي للمحافظة). وتمكنت مديرية ماء ناحية الخيرات من انجاز مشروع مجمع ماء المقدوني الثاني على نهر الفرات في منطقة العنتاكية وبسعة 100 م3 لكل ساعة وبكلفة 83 مليون دينار. وقال مدير ماء ناحية الخيرات المهندس مسلم كاظم في تصريح صحفي ان (تخصيصات المشروع جاءت بصورة مشتركة بين المحافظة ومديرية ماء كربلاء على الرغم من ان المشروع قد انجز خلال مدة امتدت لاكثر من سنة كاملة بسبب مشاكل مالية). مشيرا الى ان (المشروع بدأ بتقديم خدماته للمواطنين في المنطقة وتحسن الخدمة المقدمة الى 7  قرى). مبينا ان (اهميته تكمن في كون المشروع يعد من المشاريع المهمة والضرورية لاهالي الناحية)."
"1586556573-6890","https://www.azzaman.com/category/news/page/28","مودلي : إيران تتحيّن الفرص لتقوم بأعمال استفزازية في المنطقة","https://www.azzaman.com/%d9%85%d9%88%d8%af%d9%84%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%aa%d8%aa%d8%ad%d9%8a%d9%91%d9%86-%d8%a7%d9%84%d9%81%d8%b1%d8%b5-%d9%84%d8%aa%d9%82%d9%88%d9%85-%d8%a8%d8%a3%d8%b9%d9%85%d8%a7%d9%84/","وأشار مودلي إلى أن (ردود الفعل الأمريكية على سلوكيات إيران قد تشتت انتباه وزارة الدفاع بعيدا عن أولويات مثل التصدي للصين) , مضيفا (مع قيامهم بأعمال ضارة هناك سيكون رد فعلنا هو إرسال حاملة طائرات إلى هناك)."
"1586557198-7411","https://www.azzaman.com/category/news/page/26","نائب يكشف عن مظلومية  مناطق ريف ديالى على مدى  16 سنة","https://www.azzaman.com/%d9%86%d8%a7%d8%a6%d8%a8-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d9%85%d8%b8%d9%84%d9%88%d9%85%d9%8a%d8%a9-%d9%85%d9%86%d8%a7%d8%b7%d9%82-%d8%b1%d9%8a%d9%81-%d8%af%d9%8a%d8%a7%d9%84%d9%89-%d8%b9/","وأضاف العزاوي، أن  (هذه المناطق تحولت إلى خزين بشري من المتطرفين التابعين لتنظيم داعش ، داعيا القيادات الأمنية إلى تدارك الوضع ، قبل حدوث انتكاســــــات كبيرة تهدد امن البلاد ) ."
"1586556749-6960","https://www.azzaman.com/category/news/page/27","الحرس الثوري: المناورات الثلاثية ترعب دولاً تحاول زعزعة الأمن الاقليمي","https://www.azzaman.com/%d8%a7%d9%84%d8%ad%d8%b1%d8%b3-%d8%a7%d9%84%d8%ab%d9%88%d8%b1%d9%8a-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d9%88%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d8%ab%d9%84%d8%a7%d8%ab%d9%8a%d8%a9-%d8%aa%d8%b1%d8%b9%d8%a8/","ويعد بحر عمان ممرا بحريا شديد الحساسية بسبب ارتباطه بمضيق هرمز الاستراتيجي الذي يمر به نحو ثلث شحنات النفط الخام في العالم.وعرضت واشنطن على دول عدة إرسال بعثة بحرية عسكرية، تحت قيادة واشنطن، إلى مياه الخليج لـ(ضمان حرية الملاحة) فيها، وذلك في إثر سلسلة هجمات تعرضت لها سفن تجارية عدة ، من ضمنها ناقلات نفط سعودية ، في ايار وحزيران الماضيين، وحملت واشنطن طهران المسؤولية عنها، الأمر الذي نفته طهران بشدة."
"1586557148-7246","https://www.azzaman.com/category/news/page/26","إدارة جديدة لنادي العلوية برئاسة كمونة","https://www.azzaman.com/%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%84%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%b9%d9%84%d9%88%d9%8a%d8%a9-%d8%a8%d8%b1%d8%a6%d8%a7%d8%b3%d8%a9-%d9%83%d9%85%d9%88%d9%86/",""
"1586556851-7033","https://www.azzaman.com/category/news/page/27","الرافدين : إمتيازات لمنتسبي الداخلية الراغبين بالحصول على السلف","https://www.azzaman.com/%d8%a7%d9%84%d8%b1%d8%a7%d9%81%d8%af%d9%8a%d9%86-%d8%a5%d9%85%d8%aa%d9%8a%d8%a7%d8%b2%d8%a7%d8%aa-%d9%84%d9%85%d9%86%d8%aa%d8%b3%d8%a8%d9%8a-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a%d8%a9-%d8%a7/","اعلن مصرف الرافدين عن امتيازات وتسهيلات مالية لمنتسبي وزارة الداخلية حال حصولهم على السلف والقروض.وقال المكتب الاعلامي للمصرف في بيان امس ان (منتسبي الوزارة مشمولون بأنواع السلف والقروض التي يطلقها المصرف بعد توطين رواتبهم ومنحهم بطاقة الماستر كارد الدولية)، مشيرا الى ان (المصرف وضع خططا كفيلة لتقديم افضل الخدمات المصرفية لمنتسبي الوزارة)."
"1586556345-6340","https://www.azzaman.com/category/news/page/30","مَن هو الزعيم الفعلي الجديد لتنظيم داعش ؟","https://www.azzaman.com/%d9%85%d9%8e%d9%86-%d9%87%d9%88-%d8%a7%d9%84%d8%b2%d8%b9%d9%8a%d9%85-%d8%a7%d9%84%d9%81%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af-%d9%84%d8%aa%d9%86%d8%b8%d9%8a%d9%85-%d8%af%d8%a7%d8%b9/","وسيؤدي ذلك إلى ان “يتصرف التنظيم كطرف متمرد كونه لم يعد يسيطر على مناطق. أن ذلك ضرورة”."
"1586557546-8510","https://www.azzaman.com/category/news/page/22","قلق من إحتمالات تعثر توزيع مستحقات الموظفين والمتقاعدين","https://www.azzaman.com/%d9%82%d9%84%d9%82-%d9%85%d9%86-%d8%a5%d8%ad%d8%aa%d9%85%d8%a7%d9%84%d8%a7%d8%aa-%d8%aa%d8%b9%d8%ab%d8%b1-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9-%d8%b1%d9%88%d8%a7%d8%aa%d8%a8-%d9%88%d9%85%d8%b3%d8%aa%d8%ad/","واضاف ان (البرلمان قد يبدأ الان بدراسة مفردات الموازنة المقبلة بشكل غير رسمي بغية تهيئة الظروف من اجل الصياغة النهائية، للخروج من هذا المازق الكبير بسبب الالتزامات الكبيرة التي وضعتها الحكومة على عاتقها وعلى عاتق وزارة المالية ومجلس النواب)، لافتا الى ان (الحكومة الحالية لاتستطيع تقديم الموازنة للعام المقبل الا بعد تشكيل الحكومة الجديدة”.واكد القدو انه “اذا تاخر اقرار الموازنة المقبلة، لاي سبب كان فسيتم صرف مانسبته 1/12 من موازنة العام المقبل شهريا لغرض تسديد رواتب الموظفين لحين اقرار الموازنة)."
"1586557663-8951","https://www.azzaman.com/category/news/page/21","حضور خجول للكتاب العراقي في معرض القاهرة","https://www.azzaman.com/%d8%ad%d8%b6%d9%88%d8%b1-%d8%ae%d8%ac%d9%88%d9%84-%d9%84%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82%d9%8a-%d9%81%d9%8a-%d9%85%d8%b9%d8%b1%d8%b6-%d8%a7%d9%84%d9%82%d8%a7%d9%87/","ورابعاً : قام جناح الاتحاد بفعالية ثقافية تمثلت بحفل توقيع مؤلفات الكاتب والناشر العراقي عكاب سالم الطاهر ..وكذلك مؤلفات عدد من المؤلفين العراقيين."
"1586557411-8070","https://www.azzaman.com/category/news/page/23","الزراعة تناقش أهمية تعيير أجهزة الرش ومكافحة أدغال حقول الحنطة","https://www.azzaman.com/%d8%a7%d9%84%d8%b2%d8%b1%d8%a7%d8%b9%d8%a9-%d8%aa%d9%86%d8%a7%d9%82%d8%b4-%d8%a3%d9%87%d9%85%d9%8a%d8%a9-%d8%aa%d8%b9%d9%8a%d9%8a%d8%b1-%d8%a3%d8%ac%d9%87%d8%b2%d8%a9-%d8%a7%d9%84%d8%b1%d8%b4-%d9%88/","التوسع بزراعة المناطق الصحراوية بمحصولي الحنطة والشعير في كربلاء"
"1586557564-8560","https://www.azzaman.com/category/news/page/22","الأنواء:  تساقط أمطار متفاوتة في العراق وإنخفاض الحرارة لغاية السبت","https://www.azzaman.com/%d8%a7%d9%84%d8%a3%d9%86%d9%88%d8%a7%d8%a1-%d8%aa%d8%b3%d8%a7%d9%82%d8%b7-%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d9%85%d8%aa%d9%81%d8%a7%d9%88%d8%aa%d8%a9-%d9%88%d8%a5%d9%86%d8%ae%d9%81%d8%a7%d8%b6/","الأنواء:  تساقط أمطار متفاوتة وإنخفاض الحرارة لغاية السبت"
"1586557132-7197","https://www.azzaman.com/category/news/page/26","العراق يتوقّع أمطاراً رعدية وإنخفاضاً بدرجات الحرارة","https://www.azzaman.com/%d8%a7%d9%84%d8%a3%d9%86%d9%88%d8%a7%d8%a1-%d8%aa%d8%aa%d9%88%d9%82%d9%91%d8%b9-%d8%a3%d9%85%d8%b7%d8%a7%d8%b1%d8%a7%d9%8b-%d8%b1%d8%b9%d8%af%d9%8a%d8%a9-%d9%88%d8%a5%d9%86%d8%ae%d9%81%d8%a7%d8%b6/","إجلاء سكان"
"1586557185-7382","https://www.azzaman.com/category/news/page/26","الإماراتية وأير فرانس تعلّقان جميع رحلاتهما في الأجواء الإيرانية والعراقية","https://www.azzaman.com/%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa%d9%8a%d8%a9-%d9%88%d8%a3%d9%8a%d8%b1-%d9%81%d8%b1%d8%a7%d9%86%d8%b3-%d8%aa%d8%b9%d9%84%d9%91%d9%82%d8%a7%d9%86-%d8%ac%d9%85%d9%8a%d8%b9-%d8%b1%d8%ad/","الإماراتية وأير فرانس تعلّقان جميع رحلاتهما في الأجواء الإيرانية والعراقية"
"1586557240-7537","https://www.azzaman.com/category/news/page/25","الوقف الشيعي يعلّق حول إستعادة جامع الرحمن من الفضيلة","https://www.azzaman.com/%d8%a7%d9%84%d9%88%d9%82%d9%81-%d8%a7%d9%84%d8%b4%d9%8a%d8%b9%d9%8a-%d9%8a%d8%b9%d9%84%d9%91%d9%82-%d8%ad%d9%88%d9%84-%d8%a5%d8%b3%d8%aa%d8%b9%d8%a7%d8%af%d8%a9-%d8%ac%d8%a7%d9%85%d8%b9-%d9%81%d9%8a/","وأضاف أنه (نظراً لتقديم الديوان جميع المستندات والوثائق الرسمية والأصولية التي تثبت أحقيته في ادارة وعائدية جامع الرحمن الكبير المسجل باسم وهوية ديوان الوقف الشيعي بالعقار المرقم للقطعة (5272/7 الداوودي / المنصور وبمساحة تقدر ب 160 دونماً و12 اولك و43.38 م/ خيري) .. قررت رئاسة محكمة استئناف بغداد الكرخ الاتحادية/ محكمة بداءة الكرخ وفقا لقرارها بالعدد 4791/ب/2019 الصادر في 2020/1/8 وبعد اطلاعها الدقيق وتمحيصها لكافة الأصول القانونية الرسمية التي قدمها ديوان الوقف الشيعي لاسترداد ملكية العقار (جامع الرحمن الكبير) الى عهدته بعد اغتصابه لأكثر من 16 عاما مضت من قبل حزب الفضيلة الاسلامي وادارته واستغلاله بشكل فردي دون وجه حق قانوني وشرعي)."
"1586557541-8490","https://www.azzaman.com/category/news/page/22","هجرة خانقين  تكشف عن إنخفاض أعداد نازحي مخيمات الوند","https://www.azzaman.com/%d8%a7%d9%84%d8%b4%d9%85%d8%b1%d9%8a-%d9%8a%d8%aa%d8%b3%d9%84%d9%91%d9%85-%d9%85%d9%86%d8%b5%d8%a8-%d9%82%d8%a7%d8%a6%d8%af-%d8%b4%d8%b1%d8%b7%d8%a9-%d9%85%d8%ad%d8%a7%d9%81%d8%b8%d8%a9-%d8%af%d9%8a/","وقال اغا لــ (الزمان)،  ان (اعداد نازحي مخيمات الوند في اطراف قضاء خانقين بلغت بداية 2015  اكثر من 4 الاف اسر انتشرت في 5 مخيمات رئيسية بعد اجتياح تنظيم داعش الارهابي عدة مدن وقرى في قواطع شمال وشمال شرق ديالى)."
"1586557439-8194","https://www.azzaman.com/category/news/page/23","السيستاني يغادر المستشفى بعد نجاح جراحي وسط إهتمام دولي","https://www.azzaman.com/%d8%a7%d9%84%d8%b3%d9%8a%d8%b3%d8%aa%d8%a7%d9%86%d9%8a-%d9%8a%d8%ba%d8%a7%d8%af%d8%b1-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%89-%d8%a8%d8%b9%d8%af-%d9%86%d8%ac%d8%a7%d8%ad-%d8%ac%d8%b1%d8%a7/","غادر المرجع الديني الاعلى علي الحسيني السيستاني مستشفى الكفيل في مدينة كربلاء، عائداً إلى منزله في مدينة النجف. وقال مراسل (الزمان) امس ان (السيستاني غادر مستشفى الكفيل في كربلاء بعد موافقة الفريق الطبي وتوجه مباشرة إلى منزله في النجف بعد مغادرته المستشفى وتلقيه العلاج بشكل تام). وتعرض السيستاني لالتواء في الرجل اليسرى ادى كسر عظم الفخذ، واجريت له عملية جراحية في مستشفى الكفيل وبأشراف فريق طبي عراقي. وبعث رئيس الجمهورية برهم صالح برقية  إلى السيستاني للاطمئنان على صحته بعد تعرضه إلى وعكة صحية. وقال صالح في البرقية (تابعنا منذ اللحظات الأولى خبر تعرض سماحتكم للوعكة الصحية وما ترتب عليها، وإنا إذ نحمد الباري  عزّ وجل  على سلامة سماحتكم وتمام العملية الجراحية بنجاح ندعو أن يمنّ عليكم بموفور الصحة والعافية ويتم نعمته على العراق وشعبه بتمام تماثلكم للشفاء)، مؤكدا (استعداده للاتصال بالجهات الطبية المختصة لتقديم الرعاية اللازمة مع إيماننا بكفاءة الملاكات الطبية التي أجرت وأشرفت على إجراء العملية الجراحية والتي ستتابع الرعاية اللاحقة له). ووجه رئيس الحزب الديمقراطي الكردستاني مسعود البارزاني رسالة الى عائلة السيستاني ، إستفسر فيها عن الحالة الصحية له.وذكر بيان أنه (بعد إنتشار نبأ تعرض المرجع الديني لوعكة صحية ، وجه البارزاني رسالة الى عائلة المرجع إستفسر فيها عن الحالة الصحية كما إبتهل فيها الى الله أن يمن علىه بالصحة والعافية)."
